Yr,Mo,ProductName,Revenue,Units,Discount,FiscalYear
2022,10,Retzole,2477299.5,1950.0,8950.5,FY22-23
2022,10,Revolic,1331928.5168999995,2456.0,6296.7631,FY22-23
2022,10,SPEDICAM,206956.1416,1631.0,311.3384,FY22-23
2022,10,Sacvin,17143814.207299966,15377.0,123586.7827,FY22-23
2022,10,SheVit,3700520.241599997,12028.0,13245.038400000001,FY22-23
2022,10,Supercran,1200160.5801,4138.0,2342.2199,FY22-23
2022,10,Tansin,3943208.447600014,23920.0,19081.1524,FY22-23
2022,10,Telsarta,5521626.613699991,27773.0,24489.726300000002,FY22-23
2022,10,Telsarta-A,13863200.426999988,46184.0,56183.673,FY22-23
2022,10,Telsarta-D,4857195.391999993,13348.0,19210.408,FY22-23
2022,10,Thewril,2092841.095,7044.0,2748.905,FY22-23
2022,10,Treatan,8072365.216270013,34983.0,38222.58373,FY22-23
2022,10,Treatan-D,1568069.9694999997,2286.0,9727.2305,FY22-23
2022,10,UFI,181426.125,439.0,1604.375,FY22-23
2022,10,UriTreat,1247188.0,1842.0,5372.0,FY22-23
2022,10,Voxamine,4072379.75,13952.0,63150.75,FY22-23
2022,10,X-Plended,83414110.69379961,307618.0,651844.8262,FY22-23
2022,10,X-Plended EZ,2567871.890899999,10147.0,8001.0041,FY22-23
2022,10,Xcept,23502376.069099955,59661.0,185196.1309,FY22-23
2022,10,Xilica,7664824.419899983,29127.0,48226.1801,FY22-23
2022,10,Zibes,2067893.424,20233.0,5938.356,FY22-23
2022,10,Zilero,975097.8150000001,1728.0,13333.185,FY22-23
2022,10,Zoltar,7959508.056500002,51743.0,4060624.0335,FY22-23
2022,11,AXIFER,869641.375,1047.0,242796.125,FY22-23
2022,11,Actiflor,1807551.6288000005,5017.0,5391.4912,FY22-23
2022,11,Actnise,2752299.15,10892.0,25160.85,FY22-23
2022,11,Ad Folic,6273271.618299995,24803.0,33635.2217,FY22-23
2022,11,Ad Folic OD,11567674.97359999,27893.0,84067.9164,FY22-23
2022,11,Ad-D Chewable,512160.118,2324.0,1516.552,FY22-23
2022,11,Agoviz,2092128.885,3932.0,13457.115,FY22-23
2022,11,Aireez,1624029.108,5333.0,5704.792,FY22-23
2022,11,Anex-M,427447.15,1940.0,1292.8500000000001,FY22-23
2022,11,Anplag,8658700.0625,8254.0,130388.3375,FY22-23
2022,11,Arbi,3997994.636200009,14495.0,15803.013799999999,FY22-23
2022,11,Arbi-D,8137959.087299998,22284.0,30648.0127,FY22-23
2022,11,Avsar,68673090.16900109,214382.0,300364.341,FY22-23
2022,11,Avsar Plus,22552679.546699997,73616.0,58875.323300000004,FY22-23
2022,11,Azliv,1684282.4375,10428.0,3137.5625,FY22-23
2022,11,BD PEN NEEDLE,1230188.6252000001,129987.0,13731.134800000002,FY22-23
2022,11,BD SYRINGE - BAG,32503861.315199926,1616547.0,933373.4347999999,FY22-23
2022,11,Byvas,8339524.248000016,49708.0,30099.612,FY22-23
2022,11,Dapwiz,3469387.795,15362.0,24511.704999999998,FY22-23
2022,11,Dipof,1085273.2663000003,5636.0,5738.8036999999995,FY22-23
2022,11,Diu Tansin,1495166.1131999977,8925.0,6732.8868,FY22-23
2022,11,Duzalta,8536608.763999999,22809.0,87938.33600000001,FY22-23
2022,11,EVOTIZER,414.10499999999996,2.0,21.795,FY22-23
2022,11,Eglaro,272502.622,795.0,1316.378,FY22-23
2022,11,Eglaro-S,1579996.9575,3188.0,5236.0425000000005,FY22-23
2022,11,Erli,6740413.335,21528.0,37040.415,FY22-23
2022,11,Erli Plus XR,8372098.692999991,23856.0,51355.407,FY22-23
2022,11,Estar,26403141.575299986,95131.0,281262.8747,FY22-23
2022,11,Evo Joshanda,2681406.2224,9217.0,138995.77759999997,FY22-23
2022,11,EvoCheck,16345053.0164,9015.0,2815045.2536,FY22-23
2022,11,EvoCheck Go,3993590.4000000004,3566.0,86729.6,FY22-23
2022,11,Evofix,3257194.143,13848.0,359517.60699999996,FY22-23
2022,11,Evokalm,4199827.0525,21990.0,77075.44750000001,FY22-23
2022,11,Evokalm XR,1801526.97,4261.0,17447.53,FY22-23
2022,11,Evopravir,11283.75,6.0,191.25,FY22-23
2022,11,Evopride,10551635.74749999,29516.0,50476.3025,FY22-23
2022,11,Evopride Plus,17064803.528399963,57523.0,55890.691600000006,FY22-23
2022,11,Fasteso,1731151.6909999999,7993.0,17502.309,FY22-23
2022,11,Femova,6630702.290700004,8583.0,41292.7593,FY22-23
2022,11,Ferfer,7271297.518200014,15974.0,39842.5418,FY22-23
2022,11,Ferfer Gro,2118892.231100002,6104.0,9694.6489,FY22-23
2022,11,Galvecta,777419.4763999998,3129.0,2515.0636,FY22-23
2022,11,Galvecta Plus,8178585.5262,20867.0,34620.2238,FY22-23
2022,11,Gouric,47064603.3165,103078.0,329475.6835,FY22-23
2022,11,HIFAZAT,788.27,7.0,0.0,FY22-23
2022,11,Histalis,850742.5497999988,5968.0,2295.9302,FY22-23
2022,11,IBANDRO,1609538.9575,3646.0,17488.5425,FY22-23
2022,11,Inosita,9972429.701000014,13727.0,67764.859,FY22-23
2022,11,Inosita Plus,75776001.01860043,129985.0,561943.7614,FY22-23
2022,11,Ivadin,1766026.3,7041.0,9759.7,FY22-23
2022,11,K-1000,7112468.4545999905,16398.0,35419.7454,FY22-23
2022,11,Kalsob,11241784.426600011,25111.0,68712.1934,FY22-23
2022,11,Klevra,4769743.5547,6167.0,47132.5853,FY22-23
2022,11,Klevra XR,293530.5,655.0,7114.5,FY22-23
2022,11,LACTEUS 2,84720.75,74.0,3579.75,FY22-23
2022,11,LACTEUS AR,66267.1296,82.0,42198.3704,FY22-23
2022,11,LACTEUS GROW 3,511317.171,481.0,62636.079,FY22-23
2022,11,LIMITROL,765.0,6.0,0.0,FY22-23
2022,11,Lowplat,47909420.08280066,290734.0,364053.27719999995,FY22-23
2022,11,Lowplat Plus,70307239.39989997,361973.0,456871.4001,FY22-23
2022,11,MFIT,26851.44,22.0,0.0,FY22-23
2022,11,NEBULIZERS,331978.3072,60.0,92636.8928,FY22-23
2022,11,Neo Q 10,1920783.9103,2208.0,10987.6097,FY22-23
2022,11,Nise,39528128.00969992,268125.0,127559.49029999999,FY22-23
2022,11,Omron BPM,11426422.862300001,1843.0,1837697.2176999997,FY22-23
2022,11,Omron BPM Wrist,173253.98189999998,31.0,26629.678099999997,FY22-23
2022,11,Omron ETB,166964.4874,170.0,16169.712599999999,FY22-23
2022,11,Omron Weigh Scale,133968.1968,35.0,24279.7532,FY22-23
2022,11,Onita,7164352.7802,9353.0,70192.71979999999,FY22-23
2022,11,Opt-D,14190273.161700023,86423.0,143930.6783,FY22-23
2022,11,Orslim,28408406.58,18726.0,242373.41999999998,FY22-23
2022,11,Oxivort,1225196.63,3719.0,12403.369999999999,FY22-23
2022,11,Paridopa,4392490.124,4454.0,27055.976,FY22-23
2022,11,Phytus,4082637.125,14086.0,107947.875,FY22-23
2022,11,REKLAIM,538094.0068999999,1077.0,1784.5531,FY22-23
2022,11,Ramipace,26054832.86960006,61713.0,130407.12039999999,FY22-23
2022,11,Redexa,3427535.9710000013,7054.0,21108.679,FY22-23
2022,11,Retzole,2570055.75,2023.0,9269.25,FY22-23
2022,11,Revolic,1068702.0003999998,1971.0,5256.4796,FY22-23
2022,11,SPEDICAM,38505.24,303.0,0.0,FY22-23
2022,11,Sacvin,16964703.675399963,15311.0,113841.0346,FY22-23
2022,11,SheVit,3611429.034599998,11732.0,10943.2854,FY22-23
2022,11,Sparliv,1541114.0232000009,2954.0,4064.2968,FY22-23
2022,11,Supercran,922734.9251000001,3181.0,1663.6749,FY22-23
2022,11,Tansin,3943275.931700015,23990.0,15863.6983,FY22-23
2022,11,Telsarta,5851987.781499999,28978.0,29107.0485,FY22-23
2022,11,Telsarta-A,13625452.403999988,45938.0,55239.795999999995,FY22-23
2022,11,Telsarta-D,5223953.6299999915,14413.0,20447.77,FY22-23
2022,11,Thewril,1889627.765,6370.0,5447.235000000001,FY22-23
2022,11,Treatan,7243934.600000012,31230.0,35462.0,FY22-23
2022,11,Treatan-D,1290487.6459999997,1878.0,5707.954,FY22-23
2022,11,UFI,140500.75,341.0,463.24999999999994,FY22-23
2022,11,UriTreat,1162725.2,1721.0,7554.8,FY22-23
2022,11,Vible,434016.19829999964,797.0,245.19170000000003,FY22-23
2022,11,Voxamine,4442314.795,14349.0,77840.705,FY22-23
2022,11,X-Plended,87868220.95249966,328480.0,752276.8075000001,FY22-23
2022,11,X-Plended EZ,3430976.3617999987,13555.0,11640.5132,FY22-23
2022,11,Xcept,24784469.1851,60584.0,178976.8149,FY22-23
2022,11,Xilica,7200009.9257999845,27372.0,42703.9342,FY22-23
2022,11,Zibes,2043633.8464000002,19660.0,5093.7936,FY22-23
2022,11,Zilero,818244.765,1459.0,9510.735,FY22-23
2022,11,Zilfom,1018867.1575,2530.0,2620.3424999999997,FY22-23
2022,11,Zoltar,6879978.560600003,44158.0,3342316.6993999993,FY22-23
2022,12,AXIFER,542693.125,646.0,143681.875,FY22-23
2022,12,Actiflor,2037604.249600001,5646.0,2634.3104,FY22-23
2022,12,Actnise,2623048.1081,10486.0,50881.8919,FY22-23
2022,12,Ad Folic,6460921.587499993,25546.0,34915.292499999996,FY22-23
2022,12,Ad Folic OD,12285837.669199988,29608.0,82312.17079999999,FY22-23
2022,12,Ad-D Chewable,527210.079,2383.0,851.4509999999999,FY22-23
2022,12,Agoviz,2035489.05,3832.0,16546.95,FY22-23
2022,12,Aireez,2927554.938,9741.0,16212.662,FY22-23
2022,12,Anex-M,532218.83,2413.0,1054.17,FY22-23
2022,12,Anplag,10413607.701599997,10048.0,208152.0984,FY22-23
2022,12,Arbi,4244698.886400009,15384.0,17661.1836,FY22-23
2022,12,Arbi-D,8668436.993699998,23837.0,37727.1063,FY22-23
2022,12,Avsar,69839670.5716012,217733.0,281742.0884,FY22-23
2022,12,Avsar Plus,24105184.485700008,78655.0,55803.2143,FY22-23
2022,12,Azliv,1818789.6175,11416.0,6287.8825,FY22-23
2022,12,BD PEN NEEDLE,1602822.9917,171075.0,37525.7583,FY22-23
2022,12,BD SYRINGE - BAG,37766168.01249996,1890207.0,1272446.7375,FY22-23
2022,12,Byvas,9320500.738200031,55125.0,31128.0418,FY22-23
2022,12,Dapwiz,3507001.31,15420.0,23405.69,FY22-23
2022,12,Dipof,1440072.7222000007,7549.0,10369.407799999999,FY22-23
2022,12,Diu Tansin,1638591.1591999973,9771.0,5672.7208,FY22-23
2022,12,Duzalta,9097200.004999995,23991.0,101250.94499999999,FY22-23
2022,12,Eglaro,308506.548,901.0,1464.652,FY22-23
2022,12,Eglaro-S,1877459.3825,3793.0,4997.3675,FY22-23
2022,12,Erli,6739889.4825,21570.0,41410.5175,FY22-23
2022,12,Erli Plus XR,8875489.74399999,25168.0,60505.856,FY22-23
2022,12,Estar,28698197.037899986,102988.0,322797.9121,FY22-23
2022,12,Evo Joshanda,2689870.129999999,10597.0,552811.8699999998,FY22-23
2022,12,EvoCheck,18602477.0803,10138.0,3005949.4797,FY22-23
2022,12,EvoCheck Go,4138305.3449999997,3712.0,97214.655,FY22-23
2022,12,Evofix,4439457.8141,18551.0,578793.4359,FY22-23
2022,12,Evokalm,4684960.64,23588.0,78949.36,FY22-23
2022,12,Evokalm XR,1162776.115,2744.0,12459.385,FY22-23
2022,12,Evopravir,64068.75,35.0,2868.75,FY22-23
2022,12,Evopride,10213369.312999997,28441.0,51265.537,FY22-23
2022,12,Evopride Plus,17415134.555899948,58583.0,44294.004100000006,FY22-23
2022,12,FREEDEP,255.0,1.0,0.0,FY22-23
2022,12,Fasteso,1769285.4139999999,8143.0,17406.086,FY22-23
2022,12,Femova,6339123.248200005,8204.0,38256.1518,FY22-23
2022,12,Ferfer,6873258.781300014,15123.0,48387.0887,FY22-23
2022,12,Ferfer Gro,2233572.494300002,6433.0,9743.2657,FY22-23
2022,12,Galvecta,759584.9152999998,3060.0,3150.6847,FY22-23
2022,12,Galvecta Plus,8120654.0358,20721.0,33808.2142,FY22-23
2022,12,Gouric,47514272.127,103693.0,346622.623,FY22-23
2022,12,HIFAZAT,3603.52,32.0,0.0,FY22-23
2022,12,Histalis,679546.0470000004,5460.0,2415.633,FY22-23
2022,12,IBANDRO,1362713.5951,3080.0,11736.4049,FY22-23
2022,12,Inosita,10410821.990000015,14021.0,60035.270000000004,FY22-23
2022,12,Inosita Plus,78823793.3911004,135499.0,619589.2888999999,FY22-23
2022,12,Ivadin,1860842.27,7425.0,13033.73,FY22-23
2022,12,K-1000,6945280.75269999,16020.0,37837.2473,FY22-23
2022,12,Kalsob,11873593.013600009,26528.0,75148.7464,FY22-23
2022,12,Klevra,5157592.2829,6732.0,45093.1771,FY22-23
2022,12,Klevra XR,261740.5,583.0,5856.5,FY22-23
2022,12,LACTEUS 1,2386.5,2.0,0.0,FY22-23
2022,12,LACTEUS 2,78205.60500000001,66.0,548.895,FY22-23
2022,12,LACTEUS AR,22089.925,17.0,396.825,FY22-23
2022,12,LACTEUS GROW 3,489198.37309999997,574.0,195727.1269,FY22-23
2022,12,LACTEUS LF,5328.0,4.0,0.0,FY22-23
2022,12,LIMITROL,892.5,7.0,0.0,FY22-23
2022,12,Lowplat,48063892.93870064,291502.0,337099.1413,FY22-23
2022,12,Lowplat Plus,71929084.25809997,370028.0,409650.5919,FY22-23
2022,12,MFIT,30513.0,25.0,0.0,FY22-23
2022,12,NEBULIZERS,166350.70200000002,29.0,38879.978,FY22-23
2022,12,Neo Q 10,2072751.6809999994,2253.0,6884.999,FY22-23
2022,12,Nise,38831535.01799999,263227.0,99738.28199999999,FY22-23
2022,12,Omron BPM,14406992.5755,2197.0,2031323.8845,FY22-23
2022,12,Omron BPM Wrist,413049.88899999997,71.0,44748.171,FY22-23
2022,12,Omron ETB,248674.61440000002,264.0,35722.0256,FY22-23
2022,12,Omron Weigh Scale,33232.0708,8.0,2938.8892,FY22-23
2022,12,Onita,7999044.5491,10048.0,72011.4509,FY22-23
2022,12,Opt-D,14313623.872500023,86978.0,151197.9275,FY22-23
2022,12,Orslim,31694623.199999996,18991.0,267229.8,FY22-23
2022,12,Oxivort,1093260.1400000001,3333.0,12011.86,FY22-23
2022,12,Paridopa,4786377.999,4831.0,31333.601,FY22-23
2022,12,Phytus,4640164.025,15936.0,100795.975,FY22-23
2022,12,REKLAIM,414994.07469999994,831.0,1569.6053,FY22-23
2022,12,Ramipace,26477098.529100068,62996.0,138836.5509,FY22-23
2022,12,Redexa,3997071.539500002,8167.0,24641.410499999998,FY22-23
2022,12,Retzole,2687011.5,2114.0,8338.5,FY22-23
2022,12,Revolic,741788.7668,1365.0,1972.4332,FY22-23
2022,12,SPEDICAM,24769.1628,195.0,11.4372,FY22-23
2022,12,Sacvin,20338519.530099947,18114.0,142068.0099,FY22-23
2022,12,SheVit,3062760.5106999977,9948.0,8783.9693,FY22-23
2022,12,Sparliv,1804510.967300001,3461.0,5868.9127,FY22-23
2022,12,Supercran,679425.7080000001,2339.0,287.692,FY22-23
2022,12,Tansin,4586948.151699982,25612.0,20633.2483,FY22-23
2022,12,Telsarta,6073999.270300002,29789.0,28232.2897,FY22-23
2022,12,Telsarta-A,15975786.43600006,50681.0,66911.264,FY22-23
2022,12,Telsarta-D,5359993.477999991,14753.0,20924.722,FY22-23
2022,12,Thewril,1950026.22,6568.0,3953.7799999999997,FY22-23
2022,12,Treatan,8591287.4738,31656.0,43411.1762,FY22-23
2022,12,Treatan-D,1378529.5579999997,2005.0,5321.442,FY22-23
2022,12,UFI,131298.65,320.0,85.85,FY22-23
2022,12,UriTreat,1263202.0,1870.0,8398.0,FY22-23
2022,12,Vible,2410929.8698999984,4431.0,3389.1001,FY22-23
2022,12,Voxamine,5049088.819999999,15651.0,91175.68,FY22-23
2022,12,X-Plended,85560022.26469935,319326.0,583332.8053,FY22-23
2022,12,X-Plended EZ,3940246.3499999987,15996.0,12419.4,FY22-23
2022,12,Xcept,26247750.7701,64715.0,185030.7299,FY22-23
2022,12,Xilica,7547418.343999993,27577.0,40328.336,FY22-23
2022,12,ZOLTAR INSTA,10710.0,50.0,0.0,FY22-23
2022,12,Zibes,2224415.4309,21312.0,5175.8291,FY22-23
2022,12,Zilero,879243.5700000001,1592.0,6575.43,FY22-23
2022,12,Zilfom,789428.15,1957.0,710.6,FY22-23
2022,12,Zoltar,6459964.759000001,41012.0,2963599.3210000005,FY22-23
2023,1,AXIFER,519190.625,620.0,139559.375,FY22-23
2023,1,Actiflor,1564587.6192000008,4340.0,3714.7808,FY22-23
2023,1,Actnise,2055153.25,8265.0,52421.75,FY22-23
2023,1,Ad Folic,6319631.713899994,24970.0,29739.8861,FY22-23
2023,1,Ad Folic OD,12524743.137999982,30213.0,96133.352,FY22-23
2023,1,Ad-D Chewable,385121.7376,1830.0,2106.1023999999998,FY22-23
2023,1,Agoviz,1920035.245,3622.0,19545.755,FY22-23
2023,1,Aircare,703538.2360000005,1618.0,1747.9640000000002,FY22-23
2023,1,Aireez,3416125.4689999996,11237.0,14557.831,FY22-23
2023,1,Anex-M,491311.73,2234.0,2402.27,FY22-23
2023,1,Anplag,10200193.015499994,9669.0,169721.1345,FY22-23
2023,1,Arbi,4030106.464900009,14556.0,21459.6751,FY22-23
2023,1,Arbi-D,8152075.177499999,22330.0,44738.3225,FY22-23
2023,1,Avsar,72003126.42270124,225013.0,324963.5873,FY22-23
2023,1,Avsar Plus,23607603.170900006,76718.0,63348.289099999995,FY22-23
2023,1,Azliv,1523812.5849999997,8553.0,1609.2649999999999,FY22-23
2023,1,BD PEN NEEDLE,2491478.6403000006,122118.0,9035.2527,FY22-23
2023,1,BD SYRINGE - BAG,34448725.440599926,1698653.0,1045301.5188,FY22-23
2023,1,Busonide,1335648.565,4136.0,1762.685,FY22-23
2023,1,Byvas,11241289.42420004,60356.0,36471.4758,FY22-23
2023,1,Dapwiz,3463416.375,15242.0,23640.625,FY22-23
2023,1,Dipof,1295520.9890000005,6794.0,7633.6810000000005,FY22-23
2023,1,Diu Tansin,1667148.2751999968,9935.0,4713.5248,FY22-23
2023,1,Duzalta,8497754.747999998,22417.0,112317.702,FY22-23
2023,1,Eglaro,229146.63799999998,670.0,1356.362,FY22-23
2023,1,Eglaro-S,1544356.585,3312.0,6442.915000000001,FY22-23
2023,1,Erli,6817547.819999999,21961.0,52640.93,FY22-23
2023,1,Erli Plus XR,9023501.766499989,25656.0,66410.1335,FY22-23
2023,1,Estar,27221481.38629999,97462.0,333615.4637,FY22-23
2023,1,Evo Joshanda,1779649.2969999998,7106.0,394786.703,FY22-23
2023,1,EvoCheck,17170158.7884,9798.0,2886980.1216,FY22-23
2023,1,EvoCheck Go,4162544.8,3803.0,121055.20000000001,FY22-23
2023,1,Evofix,3965704.2645,17278.0,559610.7355,FY22-23
2023,1,Evokalm,4561520.58,22507.0,74022.42000000001,FY22-23
2023,1,Evokalm XR,1438818.29,3299.0,19339.71,FY22-23
2023,1,Evopravir,9562.5,5.0,0.0,FY22-23
2023,1,Evopride,9339530.891999997,25138.0,41141.358,FY22-23
2023,1,Evopride Plus,16900819.70949995,56716.0,51706.370500000005,FY22-23
2023,1,Fasteso,1773698.8945,7630.0,21518.1055,FY22-23
2023,1,Femova,6407190.059000006,8298.0,43260.240999999995,FY22-23
2023,1,Ferfer,5749579.51720001,12633.0,32418.252800000002,FY22-23
2023,1,Ferfer Gro,2026439.7861000018,5842.0,10782.4539,FY22-23
2023,1,Galvecta,710956.7927999998,2861.0,2176.0672,FY22-23
2023,1,Galvecta Plus,7818977.6882,19951.0,33675.061799999996,FY22-23
2023,1,Gouric,43558242.303,95215.0,346429.447,FY22-23
2023,1,HIFAZAT,7646.218999999999,105.0,4177.831,FY22-23
2023,1,Histalis,774233.1285000003,6460.0,2842.6515,FY22-23
2023,1,IBANDRO,204248.6175,459.0,580.1324999999999,FY22-23
2023,1,Inosita,11306948.422000017,15383.0,121726.238,FY22-23
2023,1,Inosita Plus,76971983.56660041,131945.0,812227.7134,FY22-23
2023,1,Ivadin,2070683.13,8252.0,12751.87,FY22-23
2023,1,K-1000,6578426.332499992,15167.0,32868.9675,FY22-23
2023,1,Kalsob,10299032.879600009,23010.0,65131.320400000004,FY22-23
2023,1,Klevra,5225737.5034,6562.0,53361.1866,FY22-23
2023,1,Klevra XR,269178.0,577.0,5474.0,FY22-23
2023,1,LACTEUS 2,34962.225,59.0,35439.525,FY22-23
2023,1,LACTEUS 3,5966.25,5.0,0.0,FY22-23
2023,1,LACTEUS AR,35304.1975,32.0,7023.8025,FY22-23
2023,1,LACTEUS GROW 3,350271.85530000005,449.0,185497.3947,FY22-23
2023,1,LIMITROL,1020.0,8.0,0.0,FY22-23
2023,1,Lowplat,51809057.3934,285543.0,373925.8566,FY22-23
2023,1,Lowplat Plus,71353720.81780002,367379.0,504429.18220000004,FY22-23
2023,1,MFIT,19528.32,16.0,0.0,FY22-23
2023,1,NEBULIZERS,125800.293,23.0,41037.246999999996,FY22-23
2023,1,Neo Q 10,2117653.568599999,2307.0,9405.0314,FY22-23
2023,1,Nise,37017677.59099997,251020.0,108180.40899999999,FY22-23
2023,1,Omron BPM,12484085.5066,1921.0,1883641.1534000002,FY22-23
2023,1,Omron BPM Wrist,272873.42439999996,47.0,30175.9956,FY22-23
2023,1,Omron ETB,196007.38520000002,206.0,25908.1748,FY22-23
2023,1,Omron Weigh Scale,66346.1906,15.0,11106.8394,FY22-23
2023,1,Onita,8237834.7924999995,10378.0,98293.7075,FY22-23
2023,1,Opt-D,12946467.09760001,78849.0,210186.0824,FY22-23
2023,1,Orslim,29725519.32,17813.0,253759.68,FY22-23
2023,1,Oxivort,1086553.3,3304.0,10626.7,FY22-23
2023,1,PAIN GEAR,2724.36,1.0,0.0,FY22-23
2023,1,Paridopa,4582317.938,4601.0,31939.362,FY22-23
2023,1,Phytus,2998130.625,10795.0,213381.875,FY22-23
2023,1,REKLAIM,307324.74439999997,615.0,962.4556,FY22-23
2023,1,Ramipace,26560974.90840002,60770.0,165863.1016,FY22-23
2023,1,Redexa,3426565.602500002,7031.0,8263.9975,FY22-23
2023,1,Retzole,2667287.25,2099.0,8937.75,FY22-23
2023,1,Revolic,1279727.1064999998,2364.0,8369.2135,FY22-23
2023,1,SPEDICAM,17021.0952,134.0,7.6248,FY22-23
2023,1,Sacvin,20693818.30749994,18596.0,161151.8925,FY22-23
2023,1,SheVit,2925733.3567999974,9510.0,10574.2432,FY22-23
2023,1,Sparliv,1617656.326500001,3103.0,5460.9135,FY22-23
2023,1,Supercran,629570.3731,2168.0,450.42690000000005,FY22-23
2023,1,Tansin,4448080.189499982,24844.0,19491.1505,FY22-23
2023,1,Telsarta,6092516.084300003,30090.0,30912.6757,FY22-23
2023,1,Telsarta-A,15931589.165500063,50680.0,65948.8845,FY22-23
2023,1,Telsarta-D,5208914.885999991,14384.0,20183.114,FY22-23
2023,1,Thewril,1847754.65,6229.0,5372.85,FY22-23
2023,1,Tiocap,357299.70999999996,3660.0,465.29,FY22-23
2023,1,Treatan,8085741.2872,29564.0,38159.2128,FY22-23
2023,1,Treatan-D,1323203.1244999997,1924.0,4741.6755,FY22-23
2023,1,UFI,198250.6,499.0,1652.3999999999999,FY22-23
2023,1,UriTreat,1083512.0,1599.0,3808.0,FY22-23
2023,1,Vible,1717855.2349000005,3157.0,2299.3550999999998,FY22-23
2023,1,Voxamine,4914208.615,15323.0,108551.885,FY22-23
2023,1,X-Plended,89801944.93719971,324111.0,754416.6628,FY22-23
2023,1,X-Plended EZ,4731564.2879,18714.0,20646.5671,FY22-23
2023,1,Xcept,26794911.9298,65548.0,214220.57020000002,FY22-23
2023,1,Xilica,7198008.558099996,25811.0,45092.821899999995,FY22-23
2023,1,Zibes,2300312.2578000003,22210.0,6244.2222,FY22-23
2023,1,Zilero,922852.14,1665.0,8535.36,FY22-23
2023,1,Zilfom,1023045.975,2549.0,6112.775,FY22-23
2023,1,Zoltar,6404064.336899999,38232.0,2805899.8131,FY22-23
2023,2,AXIFER,440863.125,506.0,96761.875,FY22-23
2023,2,Actiflor,2080248.3392000007,5798.0,14916.9408,FY22-23
2023,2,Actnise,1753490.8502,7087.0,53694.1498,FY22-23
2023,2,Ad Folic,6639208.317100002,26228.0,30047.5229,FY22-23
2023,2,Ad Folic OD,12531381.522299977,30181.0,76127.60770000001,FY22-23
2023,2,Ad-D Chewable,370085.5676,1756.0,941.1723999999999,FY22-23
2023,2,Agoviz,1835635.095,3461.0,17730.405,FY22-23
2023,2,Aircare,459717.57600000006,1057.0,1028.724,FY22-23
2023,2,Aireez,3631949.292,11471.0,11973.508,FY22-23
2023,2,Anex-M,558210.64,2539.0,2908.3599999999997,FY22-23
2023,2,Anplag,9657658.932499994,9252.0,172486.5175,FY22-23
2023,2,Arbi,3850182.015600008,13934.0,23408.3144,FY22-23
2023,2,Arbi-D,8250418.4054999985,22543.0,49964.1945,FY22-23
2023,2,Avsar,72314169.62300128,225316.0,294669.947,FY22-23
2023,2,Avsar Plus,24404974.73990004,79291.0,62226.30010000001,FY22-23
2023,2,Azliv,1238874.2225,6460.0,1449.0375,FY22-23
2023,2,BD PEN NEEDLE,2655129.573800001,130644.0,19208.3458,FY22-23
2023,2,BD SYRINGE - BAG,36172978.7833999,1783175.0,1165783.4516,FY22-23
2023,2,Busonide,1828354.9725,5412.0,3055.0275,FY22-23
2023,2,Byvas,11224493.15720004,60241.0,36429.2428,FY22-23
2023,2,Dapwiz,3535063.72,15628.0,24345.28,FY22-23
2023,2,Dipof,1528282.6913000005,7977.0,8500.6087,FY22-23
2023,2,Diu Tansin,1512169.1233999971,9025.0,6557.8766,FY22-23
2023,2,Duzalta,9017157.872499997,23680.0,114834.1275,FY22-23
2023,2,Eglaro,253142.27399999998,741.0,1827.126,FY22-23
2023,2,Eglaro-S,1971435.8125,4115.0,9795.1875,FY22-23
2023,2,Erli,6992562.6,22440.0,62437.399999999994,FY22-23
2023,2,Erli Plus XR,8886137.463499987,25332.0,71925.83649999999,FY22-23
2023,2,Estar,27823247.410399985,99263.0,326426.1396,FY22-23
2023,2,Evo Joshanda,849454.5178,3210.0,132805.48220000003,FY22-23
2023,2,EvoCheck,16429871.844999999,9036.0,2744614.2950000004,FY22-23
